title,price,image_urls
Tanson Newest Women Fashion Solid Color Drawstring Linen Pants With Pockets  Black,5183,"https://ke.jumia.is/UQkkA_PyKLZJKS0Wy26IxSHL9O8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/80/46225/1.jpg?3346"
New Ultra-loose Tight Waist Casual Harem Pants,448,"https://ke.jumia.is/xqHLGdZDD0CXpdW6hR_BK5wSOnQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/78/37574/1.jpg?8782"
"Christmas Leaves Printing Pattern Long Sleeves Gauze Dress, Size: XL",929,"https://ke.jumia.is/UzRbEJQqbnyBIkeHGbrKWuC2O0g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/07025/1.jpg?3924"
Cute Girl Kids Cute Cat Eat Fish Hosiery Pantyhose Skinny Pants Hose Tights-Pink,2615,"https://ke.jumia.is/DesJyXLsm3m1XFb1EJgBdXGNc1I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/22/29805/1.jpg?0254"
Mens Distressed Zipper Knee Denim Biker Jeans (Black),5506,"https://ke.jumia.is/s4o9BkLhhDYiYnAf4TjN9ldRdY0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/36/19705/1.jpg?0866"
"Women Fashion Sexy Round Collar Short Sleeved Pocket Dress, Size: 2XL(Green)",915,"https://ke.jumia.is/byTC8RbGlhQ4H9f6L_nUGYC-zLk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/27/87675/1.jpg?7902"
"Women Fashion Summer Elegant Bohemian Orange Flower Printing Chiffon Wrap Beach Dress, Size: 2XL(Black)",2645,"https://ke.jumia.is/TQheEIM2vEcf5bKNUutG77Bj8OQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/56/95675/1.jpg?7463"
Women American Flag Stars Printed Trousers Vintage Striped Loose Wide Leg Pants,1160,"https://ke.jumia.is/HkeFM9zPgHSwbj5JY7tXAHbC92w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/71/65175/1.jpg?8019"
Stretchy sexy Women Yoga Fitness Leggings Running Gym Stretch Sports Pants Trousers -light grey,2321,"https://ke.jumia.is/EVvG155lo2b_x8Ji45QJ6DS_RQM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/09745/1.jpg?0467"
"European Style Women Pink Chiffon Dress Long Skirt Beach Skirt with Gold Waistband, Size��S",828,"https://ke.jumia.is/2YEBU8CyoLy04pqeK9XcKNWKsr4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/01/97025/1.jpg?4400"
"Christmas Cartoon Socks Printing Pattern Long Sleeves Gauze Dress, Size: M",2899,"https://ke.jumia.is/RgJLDDKu09XmTLdOcGBb1Fet_CE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/47025/1.jpg?4282"
High Waisted Metallic Wet Look Leggings (Blue),4399,"https://ke.jumia.is/wp7TnNrRf_MSxV4NhzwMFnYUjfg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/13905/1.jpg?1489"
Cut-out Ripped Bandage Mesh Leggings (Blue),319,"https://ke.jumia.is/TMiGkq_GdPeBPAItwYjvtALm-7U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/20/92905/1.jpg?1471"
"European and American Style Loose Comfortable Plumpy Female Irregular Slimming Dress, Size: XL(Purple)",609,"https://ke.jumia.is/jdoMLtKbOsGBKyL6J6Yco2u0sU0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/76/84675/1.jpg?7230"
"Female European and American High-end Sexy Deep V Neck Middle Sleeve Zipper Long Dresses, Size: S (Light Purple)",4861,"https://ke.jumia.is/n9QRp8_KZ5St_EvMQFXss-LhEyY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/44/74675/1.jpg?7203"
"2018 Product  Sexy Lace Dresses, Size: XXL(Blue)",6482,"https://ke.jumia.is/vfxcglqjMKjlvRZTI5K6Svmo03Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/87025/1.jpg?4396"
Women's Casual Seamless Tights Capri Leggings Yoga Running Workout Pants-Purple,1899,"https://ke.jumia.is/VBkR_Luoeu7jQdBwAhzzjqEbPd8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/43/18805/1.jpg?0026"
"Women Fashion Europe and America Short Sleeved Loose Chiffon Strapless Dress, Size: S(Blue)",2899,"https://ke.jumia.is/AKKGl9aDJq-pEIv8DI3x4Xb_KpY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/72/16675/1.jpg?7502"
Skinny Tight Yoga Leggings Pants Trousers Women Sport Elastic Waist Gym Running,2699,"https://ke.jumia.is/5lHY5k0ebJAYGTjNO-O0TmoHW18=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/02/33475/1.jpg?3300"
Women Summer Casual Running Sports Shorts Yoga Gym Jogging Beach Short Pants-Orange,4099,"https://ke.jumia.is/mlh_eae_K6XkazuVcM1-FvFwd6M=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/54/33825/1.jpg?4830"
"2018 Product Print Flower Pattern Dress Beach Dress, Size: S",1385,"https://ke.jumia.is/OlQnRcxkNebIW9VLnT2gKMfUlXI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/67025/1.jpg?4334"
"Product Print Flower Sea Pattern Dress Beach Dress, Size: S(Blue)",1979,"https://ke.jumia.is/S8sPrd4znpyAw8_YbFDsWN_1eDo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/07025/1.jpg?3939"
Women Lace Insert Short Leggings - Black,579,"https://ke.jumia.is/hsnqP0DAjoJXAd3-Z0IfQWpA-gY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/55/22164/1.jpg?8154"
Textured Floral Print Yoga Leggings-PURPLISH RED,3399,"https://ke.jumia.is/X-sJghO7EUkBJ19-9SLzGJHHYMQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/00/06041/1.jpg?8384"
Women Leggings Pants Stretch Yoga Fitness Gym Sports Plain Tight Casual Trousers,5099,"https://ke.jumia.is/t3Qbz0C-WytSkdbBPZ3rCy5zPE8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/97/22975/1.jpg?8573"
"Women Fashion Sexy Simple Style Sleeveless Short Dress, Size: L(Navy Blue)",2899,"https://ke.jumia.is/ni9FCN6m9Vz1IztUr3zutRWSHEE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/78675/1.jpg?8077"
"Women Sexy Long Sleeve O-Neck Long Elasticity Loose Skirt Party Dress, Size: XXL(White)",4399,"https://ke.jumia.is/eREiSWjrFf0OV7Q7bKbM0M07i9Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/48/97675/1.jpg?7928"
"Women Fashion Sexy Simple Style Sleeveless Short Dress, Size: S(Grey)",1033,"https://ke.jumia.is/tR0zy8i7TkU2mVr6F5GR8kuIKmg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/65675/1.jpg?7377"
"Spring Autumn Ladies Long Sleeves Hedging Irregular Diamond Shape Printing Pattern Waist Belt Short Dress Women Casual Dress, Size: M(White)",1378,"https://ke.jumia.is/_hODWQ3q-_sCgvw9pXJga4HgwC8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/07/27025/1.jpg?4240"
"Christmas Bubble Printing Pattern Long Sleeves Gauze Dress, Size: M",1154,"https://ke.jumia.is/n9QLvk2O5fyLNtIZ0IMm6mRv31k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/07025/1.jpg?3928"
Floral Pattern Lace Leggings (Black),1539,"https://ke.jumia.is/UYGzanEcimAkdtzIJFgw_RTsIcI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/19/92905/1.jpg?1475"
"Women Paint Splash Color Leisure Short Sleeve Loose T-Shirt Split Tail Dress, Size: S",2899,"https://ke.jumia.is/KMbgwWRYttYYqyfr0xrIENU6N5g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/84675/1.jpg?7231"
"Women Fashion Europe and America Short Sleeved Loose Chiffon Strapless Dress, Size: M(Dark Blue)",4399,"https://ke.jumia.is/FKxJTIkxvnrVs2a5oGA3Eeo2ZvM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/63675/1.jpg?6959"
"Female European and American High-end Sexy Deep V Neck Middle Sleeve Zipper Long Dresses, Size: XL (Dark Green)",3099,"https://ke.jumia.is/5o5MFnWHO-HdCfjCmyz98SgiWsE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/17/63675/1.jpg?6953"
"2018 Spring Style Female Hanging Neck Sexy Long Dress Graceful Waist Belt Printed Dress, Size: XL(Blue)",4699,"https://ke.jumia.is/3w9fySS58vUsfmgCWjuYcxFSo-o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/83/87025/1.jpg?4379"
Hequeen Summer Fashion Casual Letters Printed T-Shirt Short Sleeves Faith Over Fear Arrow Tee Tops  Light Blue,615,"https://ke.jumia.is/IMrJ_RW69kxutI36AmJQYhZhNfU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/15645/1.jpg?4856"
Brown Printed Women's Top With A Side Frill Slip,1230,"https://ke.jumia.is/cc0qZBWMJHd1Y3SJ_A_UIyyvjF0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/03/41265/1.jpg?1887"
White Round – Neck Women's Tank Top,1000,"https://ke.jumia.is/3x_H8okYS0rk2FhtzUP_PCjyAHU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/68/08321/1.jpg?5227"
Unique blouse,640,"https://ke.jumia.is/8kfeMFtRFtQes7A1Mg0jUjTgCnA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/18455/1.jpg?9455"
New Women Long-sleeved Loose Ruffled Chiffon Shirt Off-shoulder Stitching Tunic Shirt Round Collar Solid Color Wild Shirt （China Size）,1200,"https://ke.jumia.is/4OKcG81uohapNUX7YlC2jDumVDE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/54055/1.jpg?1858"
Plus Size Square Neck Lace Up T-shirt - Light Sea Green,1199,"https://ke.jumia.is/A9nVKBSRx4mXIon5zCp5Y52mJN8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/94/50135/1.jpg?9902"
Hequeen Women Fashion Autumn Sexy Blouse Deep Round Cross Strap Long-sleeved Women Casual Split T-shirt Cotton Plus Size Blouse Pullovers,1599,"https://ke.jumia.is/G6j5GjQXtAxJsYnQbBPsGILIlWg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/20/39775/1.jpg?1053"
New Women Casual Pockets Sunscreen Bottoming Shirt Loose Collar Long-sleeved Solid Color Cardigan Chiffon Shirt Long-sleeved Shirts （China Size）,1200,"https://ke.jumia.is/IgoIdF-SrzmAIPNv9Ea9sXMFv6A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/71/33055/1.jpg?0337"
Tanson Summer Slash Neck Shoulder White Lace Women Blouse Casual Long Flare Sleeve Beach Girls Crop Tops Green,1500,"https://ke.jumia.is/Ut3H1eA-jLI8mmgCxAoFgEMhDUI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/53/68233/1.jpg?1082"
Plus Size Open Shoulder Asymmetric Tunic Top - Gray,1048,"https://ke.jumia.is/KZCeVkTVZr7ot45Iz-cxlfUb0rk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/71/50135/1.jpg?9889"
ZANZEA Women  V-neck Embroidery Off Shoulder Tassel 3/4 Sleeve Loose Casual Party Blouse Shirt Tops Blusas,2097,"https://ke.jumia.is/0UmtucyI1mIbEWZ1PTi28SK1ag0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/64/88294/1.jpg?7565"
Women Hollow Out Bottoming Shirt - White,1399,"https://ke.jumia.is/hvism8xHJv3i0i8NpVpcDbrW25k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/82/65663/1.jpg?8047"
Women Fashion Baby MaMa Letter Print Short Sleeve V Neck Tee Casual T-Shirt Top,1865,"https://ke.jumia.is/B7mJU3CZi2EtIcewNpwZlxWWFY4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/18/30975/1.jpg?8012"
"Women Fashion Autumn Style V Collar Long Sleeved Loose Chiffon Shirt, Size: XL(Navy Blue)",852,"https://ke.jumia.is/P_CijAd-jJZTAdD40WidlP3AmrM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/26675/1.jpg?7522"
Womens Summer Tank Top Sleeveless Casual Mama Bear Tee T-Shirt Cropped Vest,1705,"https://ke.jumia.is/5dsDnvB8i0WnVYYUNnBiKGNQq9E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/97/51675/1.jpg?0306"
Fashion Women Front Tie Lace Spliced Cross Lace Up Tops Blouse S Black,1300,"https://ke.jumia.is/wom_WFnqAgKRYk0SsDMM7gYekug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/38/80975/1.jpg?8193"
Autumn Women Long Sleeve Shirt Cardigan Standing Sexy Slim Chiffon Shirt Floral Chiffon Shirt （China Size）,1625,"https://ke.jumia.is/0mgpEEUMlqGIf9y-j3kq7qbqUiU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/12/54055/1.jpg?0334"
New Women Chiffon T-Shirt Solid Color Round Neck Short-Sleeve Joker Casual Top Flying Sleeveless Stitching Irregular Fleur-Edged Chiffon Shirt （China Size）,1279,"https://ke.jumia.is/D2kvpVXB_b3heSv-R8Xf-OpNNFo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/54055/1.jpg?1873"
Tectores 2018 Fashion Trend Women's Self Tie Back V Neck Floral Print Crop Cami Top Camisole Blouse,1372,"https://ke.jumia.is/FxHb_MIlaUCR1u1cMXft6l4dR-c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/79/01554/1.jpg?2977"
Women Lady Sexy Loose Cotton Tops T-Shirt Casual Slim Fit Vogue Blouse,2692,"https://ke.jumia.is/9hHbVbyiIcZbHDweDxvuahMdRVg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/62/70375/1.jpg?0783"
MERRY CHRISTMAS Reindeer Printed Chic T-Shirt,2888,"https://ke.jumia.is/23JsYRfoPKAP0LmZwPQMPYZ-cCo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/26/60975/1.jpg?8163"
New Women I'VE GOT A GOOD HEART Blouse Tops Short Sleeve New O Neck T Shirt Top,1189,"https://ke.jumia.is/CNWgmNwu2vXmtb-uJJ21LvlEoL4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/70675/1.jpg?0212"
Women Ladies Casual Comfortable Pretty Soft Printing Irregular Hem Long Style Three Quater Sleeves Top T Shirt Tee,1700,"https://ke.jumia.is/Ei4QaRBL8M_d4z-q8ylb-HOZEDk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/53/22975/1.jpg?8567"
Women Ladies Fashion Printing Splicing Elbow Patch Loose Blouse T Shirt Tee,936,"https://ke.jumia.is/t4Budhe1dCi6DXZWQrh3bcPJBUo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/61975/1.jpg?8407"
New Women Casual Pockets Sunscreen Bottoming Shirt Loose Collar Long-sleeved Solid Color Cardigan Chiffon Shirt Long-sleeved Shirts （China Size）,1337,"https://ke.jumia.is/Ka4LPO_QTSjknC73R11BV4NS8v0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/48/23055/1.jpg?1736"
AsymmetricalFlare Sleeve Tunic T-shirt - Pink,1999,"https://ke.jumia.is/ZfcozjAqbsdbviymicFFWpoa0O4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/14/50135/1.jpg?9899"
Cupid Letter Printed Splicing Long Sleeve T-Shirt,2999,"https://ke.jumia.is/N3YIsw6BUZmZKsD3utG4cCoFPRo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/24/41975/1.jpg?8382"
Women Ladies Fashion Striped Plaid Splicing Elbow Patch Jumper T Shirt Tee,822,"https://ke.jumia.is/BcG6E1oPpDa-HQsJOhNq14_rvBw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/10/80975/1.jpg?8182"
Spring New Japanese Collar Long Sleeve Striped Lady Shirt Bottoming-blouse Casual Ladies Shirts （China Size）,1174,"https://ke.jumia.is/YoW-7JymhTp8GWr3KTKpwnBuW_4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/20/17875/1.jpg?1844"
Don't Be Like The Rest Of Them Baseball T-Shirt,895,"https://ke.jumia.is/8U0byvfkwdWon0ymzyoUwVFRt78=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/32975/1.jpg?8674"
New Women Chiffon T-Shirt Solid Color Round Neck Short-Sleeve Joker Casual Top Flying Sleeveless Stitching Irregular Fleur-Edged Chiffon Shirt （China Size）,1279,"https://ke.jumia.is/cErAdFuHei721NAkNY0oCzSEhIo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/67/64055/1.jpg?0344"
New Women Casual Round Neck Short Sleeve Leopard Printed Chiffon Shirt Splicing Print T-shirt Tops Wild Shirt （China Size）,1199,"https://ke.jumia.is/3Pf3t4B8HEK4qYT5MZZ9r2kU7UU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/54055/1.jpg?1875"
New Women Chiffon T-Shirt Solid Color Round Neck Short-Sleeve Joker Casual Top Flying Sleeveless Stitching Irregular Fleur-Edged Chiffon Shirt （China Size）,1599,"https://ke.jumia.is/NZL5MZUxtyYLmCm6_1Q0mdBSCGQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/11/13055/1.jpg?0347"
ACEVOG Lady Women Casual Open Neck Long Sleeve Asymmetric Hem Loose Cardigan Coat-Gray,999,"https://ke.jumia.is/tsNQbiOgMc3tmZohRFeI2i-QkMY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/89/65115/1.jpg?3702"
New Women Fake Two Pieces Of Splicing Bat Shirt Irregular T Shirt Loose Ruffled Chiffon Sleeveless Wooden Ear Chiffon Shirt （China Size）,1332,"https://ke.jumia.is/3nRdhV9ZPvejuLX0BCyWam4JDeY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/84055/1.jpg?5695"
Women Music Note Printed Tank Top with Camisole - Light Sky Blue,804,"https://ke.jumia.is/dhQHtOrq_-7tvC_MhXYKSnXfG3w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/37665/1.jpg?4634"
Mom Life Floral Sleeve Baseball T-Shirt,907,"https://ke.jumia.is/JOob55Y8CkZAuSXCJXyvjUTljOE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/42975/1.jpg?8693"
New Women Thin Hollow Short-Sleeve Chiffon Shirt Casual Irregular Sexy Perspective Splicing Chiffon Top Loose Solid Shirt （China Size）,1608,"https://ke.jumia.is/UUYHKUsD_MbREBJhTPtL-9XPsJ4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/77/64055/1.jpg?1906"
GIRLS WOLD FAMILY CHRISTMAS Women Letter Printed Long Sleeve Top T-Shirt,1814,"https://ke.jumia.is/kDBFpLddy38m2ZA620r4EhEqmD0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/41/90975/1.jpg?8196"
Women Slim Christmas Print Long Sleeves Top Blouse Tee T-Shirt Jumper Pullover//,869,"https://ke.jumia.is/JeO3Bjna38m96ccWYEAB2O3ZvQM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/06/52975/1.jpg?8705"
"2018 Spring Style Female Retro Slim High-waisted A-line Skirt Red Rose Pattern Printed Skirts, Size: S(Red)",2099,"https://ke.jumia.is/RqgcPe2uaGwNV3Fy8Uihl7JUtfk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/51865/1.jpg?9283"
Summer Women's Candy-colored Top Chiffon Shirt Sling Bottoming Shirt Loose Sleeveless Chiffon Round Neck Solid Color Vest Tops （China Size）,3199,"https://ke.jumia.is/Lsq8-G9uQgBUC3AsihUEGFBTZTU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/56/74055/1.jpg?5685"
Spring And Summer Korean Style Women's T-shirt Slim And Comfortable Cartoon Pattern Printing Blouse Thin Sister Thin Round Neck Simple Female T-shirt （China Size）,899,"https://ke.jumia.is/LvTweRM4qArUa42CNTVMjngX9jI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/32/34055/1.jpg?3907"
Summer New Cotton Cartoon Beautiful Printing Women's T Shirt Thin Short-sleeved Round Neck Gray Women's T-shirt Slim Comfortable Breathable Thin Section Korean Fashion Blouse （China Size）,1199,"https://ke.jumia.is/Qoz_fiCeimvhtEN5OEHFf9KkvSc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/43/14055/1.jpg?1757"
Women Summer New Round Neck Chiffon Shirt Short Sleeve Casual Solid Color Collage Stitching T-shirt Bow Tie With Chiffon Shirt （China Size）,1299,"https://ke.jumia.is/x5vZFDEXw1TOj2XnY514ViJoIAg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/68/23055/1.jpg?0359"
Black Women's U-Neck Stretchy Business Undershirt with Short Lace Sleeves,1732,"https://ke.jumia.is/iO6gQcnacc6b6cEqpEEzW2MHKt8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/42/19745/1.jpg?0941"
Irregular Lace Hem Womens Ladies O Neck Long Sleeve Causal Loose Top T-Shirt Tee,1299,"https://ke.jumia.is/4a2zEFLQxk0bFOP5hrfWjoMHnmM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/99/22975/1.jpg?8575"
Baseball Everything T-Shirt,1732,"https://ke.jumia.is/7KZdP-Du75ykzoOXsA40LvRw9jI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/41975/1.jpg?8385"
Women's Sexy Slim Velvet Button Long Sleeves Stylish Jumper Blouse Top T-Shirt,999,"https://ke.jumia.is/bhkwe96gQmkkFYlJfQmIsmD88j8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/77375/1.jpg?9162"
New Womens Stretch Mom Life Letter Print Short Sleeve Summer Blouse T-Shirts,1332,"https://ke.jumia.is/MmZD2DcUUnmU0T56OH1O5sliRmY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/24/29275/1.jpg?4743"
THERE'S NO CRYING IN BASEBALL Women Short Sleeve Top Letter Print T Shirt,750,"https://ke.jumia.is/YlGsNREn_IyV2xqDPd2lh65eLMM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/56/84275/1.jpg?9681"
Womens Summer Glasses Printed T-Shirts Short Sleeve O Neck Tops Grey Tees Blouse,1500,"https://ke.jumia.is/PJf3tWmyi0NmsFJ62GR6AyfD_k0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/70/45175/1.jpg?7962"
